Year   Age   Cohort      Female        Male       Total
 2015   19      1996   192449.91   203978.20   396428.11
 2015   19      1995   191470.30   202796.18   394266.48
 2015   20      1995   197785.94   209740.52   407526.46
 2015   20      1994   197130.96   207343.60   404474.56
 2015   21      1994   203886.86   215311.31   419198.17
 2015   21      1993   204952.20   214345.86   419298.05
 2015   22      1993   208448.85   218178.28   426627.13
 2015   22      1992   209664.70   215427.50   425092.21
 2015   23      1992   218890.15   224983.19   443873.34
 2015   23      1991   218900.96   224510.41   443411.37
 2015   24      1991   223952.41   230060.47   454012.88
 2015   24      1990   220806.25   228526.81   449333.06
 2015   25      1990   221978.99   230428.39   452407.37
 2015   25      1989   217801.77   223367.21   441168.98
 2015   26      1989   221926.22   227878.35   449804.57
 2015   26      1988   218572.91   220301.10   438874.01
 2015   27      1988   225616.35   227791.62   453407.97
 2015   27      1987   221647.39   220065.06   441712.46
 2015   28      1987   223355.47   221979.56   445335.03
 2015   28      1986   219430.82   217954.92   437385.74
 2015   29      1986   222372.64   221320.04   443692.69
 2015   29      1985   219491.18   219951.21   439442.38
 2015   30      1985   223147.94   223794.28   446942.22
 2015   30      1984   220516.96   219507.28   440024.25
 2015   31      1984   218458.54   218278.24   436736.78
 2015   31      1983   217136.47   215003.30   432139.77
 2015   32      1983   219997.42   218245.77   438243.19
 2015   32      1982   219052.93   215582.16   434635.09
 2015   33      1982   221226.06   217824.11   439050.16
 2015   33      1981   218967.63   215225.69   434193.32
 2015   34      1981   223083.41   219566.68   442650.09
 2015   34      1980   219355.43   216401.78   435757.20
 2015   35      1980   223727.39   220888.26   444615.65
 2015   35      1979   214653.18   212487.03   427140.21
 2015   36      1979   218785.90   216490.57   435276.47
 2015   36      1978   206139.72   204527.64   410667.37
 2015   37      1978   203575.87   201853.33   405429.20
 2015   37      1977   194374.73   193254.42   387629.15
 2015   38      1977   197630.72   196546.72   394177.44
 2015   38      1976   191600.33   190105.56   381705.89
 2015   39      1976   201663.75   199853.03   401516.77
 2015   39      1975   195961.94   193308.33   389270.28
 2015   40      1975   206087.98   202891.86   408979.83
 2015   40      1974   200747.34   197458.68   398206.02
 2015   41      1974   209087.53   205373.79   414461.32
 2015   41      1973   206090.38   202632.31   408722.70
 2015   42      1973   216642.02   212867.89   429509.91
 2015   42      1972   215895.58   212342.66   428238.24
 2015   43      1972   225456.03   221693.51   447149.53
 2015   43      1971   223281.64   217883.78   441165.42
 2015   44      1971   236645.15   231116.39   467761.55
 2015   44      1970   229354.73   222778.18   452132.91
 2015   45      1970   233785.19   227107.09   460892.28
 2015   45      1969   224363.97   217969.61   442333.58
 2015   46      1969   239263.14   232381.33   471644.47
 2015   46      1968   230206.04   223348.00   453554.03
 2015   47      1968   239605.60   232483.73   472089.32
 2015   47      1967   230128.04   224264.19   454392.23
 2015   48      1967   242057.49   235891.41   477948.90
 2015   48      1966   234048.30   227795.34   461843.63
 2015   49      1966   241585.89   235145.96   476731.85
 2015   49      1965   235043.21   227663.94   462707.15
 2015   50      1965   243635.74   235988.41   479624.14
 2015   50      1964   235031.39   227779.48   462810.88
 2015   51      1964   243168.88   235536.11   478704.99
 2015   51      1963   230162.84   223522.38   453685.22
 2015   52      1963   240234.13   233308.02   473542.14
 2015   52      1962   225372.79   219985.74   445358.53
 2015   53      1962   233950.31   228216.75   462167.07
 2015   53      1961   220311.76   215663.72   435975.48
 2015   54      1961   225715.44   220827.86   446543.29
 2015   54      1960   212867.74   208414.34   421282.08
 2015   55      1960   216752.34   212064.34   428816.68
 2015   55      1959   203031.62   198538.76   401570.39
 2015   56      1959   213584.51   208530.85   422115.37
 2015   56      1958   200876.17   196164.71   397040.88
 2015   57      1958   206769.24   201694.32   408463.55
 2015   57      1957   195174.02   190406.51   385580.53
 2015   58      1957   200783.26   195512.72   396295.98
 2015   58      1956   187450.25   182568.98   370019.23
 2015   59      1956   194502.96   189053.30   383556.26
 2015   59      1955   181758.10   176452.92   358211.02
 2015   60      1955   186840.21   181037.48   367877.69
 2015   60      1954   177052.36   170880.54   347932.90
 2015   61      1954   185904.61   179062.39   364966.99
 2015   61      1953   176958.42   170425.44   347383.86
 2015   62      1953   184328.53   177086.44   361414.97
 2015   62      1952   173730.13   166723.00   340453.13
 2015   63      1952   180574.75   172839.47   353414.22
 2015   63      1951   170421.86   162688.78   333110.64
 2015   64      1951   180826.94   172083.08   352910.02
 2015   64      1950   173687.85   164987.33   338675.18
 2015   65      1950   182848.58   173075.41   355923.99
 2015   65      1949   177733.19   168487.30   346220.50
 2015   66      1949   186431.45   176287.72   362719.17
 2015   66      1948   183917.41   174351.52   358268.93
 2015   67      1948   193982.64   183292.11   377274.75
 2015   67      1947   191946.76   181541.55   373488.31
 2015   68      1947   211569.93   199462.88   411032.81
 2015   68      1946   194252.76   183041.38   377294.14
 2015   69      1946   177323.65   166498.48   343822.13
 2015   69      1945   158360.47   147785.69   306146.17
 2015   70      1945   161688.94   150291.33   311980.27
 2015   70      1944   156806.56   145587.53   302394.09
 2015   71      1944   157772.45   145874.76   303647.21
 2015   71      1943   150127.84   138005.91   288133.74
 2015   72      1943   154076.98   140903.75   294980.74
 2015   72      1942   140695.79   126894.14   267589.94
 2015   73      1942   139089.46   124754.23   263843.69
 2015   73      1941   127088.76   112633.68   239722.44
 2015   74      1941   125473.05   110549.49   236022.53
 2015   74      1940   119228.55   104460.39   223688.94
 2015   75      1940   124686.62   108552.61   233239.23
 2015   75      1939   121641.43   105760.26   227401.69
 2015   76      1939   124693.73   107685.33   232379.06
 2015   76      1938   119685.64   103034.99   222720.62
 2015   77      1938   121459.65   103793.24   225252.89
 2015   77      1937   116854.64    98985.80   215840.44
 2015   78      1937   114655.20    96252.39   210907.60
 2015   78      1936   111403.54    92159.39   203562.93
 2015   79      1936   109079.68    89354.90   198434.58
 2015   79      1935   105957.52    85810.15   191767.66
 2015   80      1935   103347.52    82844.59   186192.11
 2015   80      1934    99281.10    78516.34   177797.44
 2015   81      1934    96573.93    75487.18   172061.11
 2015   81      1933    93278.10    71495.09   164773.19
 2015   82      1933    90347.80    68388.63   158736.43
 2015   82      1932    89478.13    66367.88   155846.01
 2015   83      1932    86242.45    63075.88   149318.33
 2015   83      1931    85607.12    61026.38   146633.50
 2015   84      1931    82006.60    57641.00   139647.60
 2015   84      1930    80198.10    54505.50   134703.60
 2015   85      1930    76475.24    51113.16   127588.39
 2015   85      1929    73142.24    47436.41   120578.64
 2015   86      1929    69165.54    44084.67   113250.21
 2015   86      1928    65960.26    41626.16   107586.42
 2015   87      1928    61835.80    38342.37   100178.17
 2015   87      1927    58268.59    34963.01    93231.60
 2015   88      1927    54130.82    31862.28    85993.10
 2015   88      1926    53265.52    30385.45    83650.98
 2015   89      1926    48981.02    27398.02    76379.04
 2015   89      1925    46561.55    24846.71    71408.26
 2015   90      1925    42287.90    22086.37    64374.27
 2015   90      1924    40216.65    19856.68    60073.33
 2015   91      1924    36119.80    17362.18    53481.98
 2015   91      1923    34556.51    15673.02    50229.53
 2015   92      1923    30629.74    13493.70    44123.43
 2015   92      1922    28952.02    12207.05    41159.06
 2015   93      1922    25259.13    10351.49    35610.62
 2015   93      1921    24725.10     9622.14    34347.24
 2015   94      1921    21216.32     7997.19    29213.51
 2015   94      1920    21509.77     7572.22    29081.99
 2015   95      1920    18124.21     6155.17    24279.39
 2015   95      1919    12102.15     3938.95    16041.11
 2015   96      1919    10027.67     3146.02    13173.70
 2015   96      1918     7857.69     2287.85    10145.54
 2015   97      1918     6377.20     1784.81     8162.01
 2015   97      1917     5744.53     1500.12     7244.64
 2015   98      1917     4566.69     1142.64     5709.33
 2015   98      1916     4560.71     1085.53     5646.24
 2015   99      1916     3538.48      805.56     4344.03
 2015   99      1915     3214.55      714.60     3929.15
 2015   100     1915     2416.41      510.90     2927.31
 2015   100     1914     2238.48      434.35     2672.83
 2015   101     1914     1646.17      300.79     1946.96
 2015   101     1913     1382.52      237.86     1620.38
 2015   102     1913      993.25      159.81     1153.06
 2015   102     1912      818.65      134.20      952.85
 2015   103     1912      576.08       88.34      664.42
 2015   103     1911      463.89       71.53      535.42
 2015   104     1911      315.76       46.02      361.78
 2015   104     1910      243.82       32.51      276.33
 2015   105     1910      158.87       20.29      179.16
 2015   105     1909      127.22       15.11      142.33
 2015   106     1909       81.10        9.93       91.04
 2015   106     1908       67.45        7.04       74.48
 2015   107     1908       41.16        4.47       45.64
 2015   107     1907       32.11        2.86       34.97
 2015   108     1907       18.30        1.73       20.04
 2015   108     1906       15.51        1.13       16.64
 2015   109     1906        8.48        0.61        9.09
 2015   109     1905        7.26        0.46        7.72
 2015   110      0      10.79        0.20       10.99
 2016    0      2016   188230.09   198383.97   386614.06
 2016    0      2015   191025.87   201369.88   392395.75
 2016    1      2015   190290.11   200521.52   390811.63
 2016    1      2014   191847.49   201944.96   393792.45
 2016    2      2014   192453.24   202528.27   394981.51
 2016    2      2013   195247.25   205330.35   400577.59
 2016    3      2013   196240.40   206363.55   402603.95
 2016    3      2012   200924.63   211054.81   411979.45
 2016    4      2012   202231.06   212309.60   414540.66
 2016    4      2011   203864.06   213810.04   417674.10
 2016    5      2011   203350.73   213151.06   416501.80
 2016    5      2010   201691.51   211235.03   412926.54
 2016    6      2010   198992.95   208443.69   407436.64
 2016    6      2009   198487.75   207830.61   406318.37
 2016    7      2009   196171.02   205446.68   401617.70
 2016    7      2008   196345.28   205789.18   402134.46
 2016    8      2008   197472.28   207064.74   404537.02
 2016    8      2007   195579.63   205447.33   401026.96
